Event_1,Event_2,Correlation
Previous_Nonfarm Payrolls (Oct),Forecast_Government Payrolls (Oct),-1.0000000000000013
Previous_Nonfarm Payrolls (Oct),Forecast_Manufacturing Payrolls (Oct),1.0000000000000002
Previous_Nonfarm Payrolls (Oct),Forecast_Nonfarm Payrolls (Oct),1.000000000000001
Previous_Nonfarm Payrolls (Oct),Forecast_Participation Rate (Oct),1.0000000000000004
Previous_Nonfarm Payrolls (Oct),Forecast_Private Nonfarm Payrolls (Oct),1.000000000000001
Previous_Nonfarm Payrolls (Oct),Forecast_Unemployment Rate (Oct),-1.0000000000000004
Previous_Nonfarm Payrolls (Oct),Previous_Average Hourly Earnings (MoM) (Oct),1.0000000000000004
Previous_Nonfarm Payrolls (Oct),Previous_Average Hourly Earnings (YoY) (YoY) (Oct),1.0000000000000004
Previous_Nonfarm Payrolls (Oct),Previous_Average Weekly Hours (Oct),1.0000000000000007
Previous_Nonfarm Payrolls (Oct),Previous_Manufacturing Payrolls (Oct),1.0000000000000018
Previous_Nonfarm Payrolls (Oct),Previous_Participation Rate (Oct),1.0000000000000004
Previous_Nonfarm Payrolls (Oct),Previous_Private Nonfarm Payrolls (Oct),1.0
Previous_Nonfarm Payrolls (Oct),Previous_U6 Unemployment Rate (Oct),-1.0000000000000004
Previous_Nonfarm Payrolls (Oct),Previous_Unemployment Rate (Oct),-1.0000000000000004
Previous_Nonfarm Payrolls (Sep),Forecast_Average Hourly Earnings (MoM) (Sep),-0.9999999999999979
Previous_Nonfarm Payrolls (Sep),Forecast_Average Hourly Earnings (YoY) (YoY) (Sep),-0.9999999999999979
Previous_Nonfarm Payrolls (Sep),Forecast_Manufacturing Payrolls (Sep),0.9999999999999997
Previous_Nonfarm Payrolls (Sep),Forecast_Nonfarm Payrolls (Sep),1.0000000000000002
Previous_Nonfarm Payrolls (Sep),Forecast_Private Nonfarm Payrolls (Sep),0.9999999999999993
Previous_Nonfarm Payrolls (Sep),Forecast_Unemployment Rate (Sep),0.9999999999999979
Previous_Nonfarm Payrolls (Sep),Previous_Average Hourly Earnings (YoY) (YoY) (Sep),-0.9999999999999979
Previous_Nonfarm Payrolls (Sep),Previous_Government Payrolls (Sep),0.9999999999999989
Previous_Nonfarm Payrolls (Sep),Previous_Manufacturing Payrolls (Sep),0.9999999999999997
Previous_Nonfarm Payrolls (Sep),Previous_Private Nonfarm Payrolls (Sep),0.9999999999999951
Previous_Nonfarm Payrolls (Sep),Previous_U6 Unemployment Rate (Sep),-0.9999999999999979
Previous_Nonfarm Productivity (QoQ) (Q1),Forecast_Average Hourly Earnings (MoM) (Apr),-0.749147579193979
Previous_Nonfarm Productivity (QoQ) (Q1),Forecast_Average Hourly Earnings (YoY) (YoY) (Apr),-0.7491475791939791
Previous_Nonfarm Productivity (QoQ) (Q1),Forecast_Government Payrolls (Apr),-0.7491475791939809
Previous_Nonfarm Productivity (QoQ) (Q1),Forecast_Manufacturing Payrolls (Apr),-0.7491475791939806
Previous_Nonfarm Productivity (QoQ) (Q1),Forecast_Nonfarm Payrolls (Apr),-0.7491475791939807
Previous_Nonfarm Productivity (QoQ) (Q1),Forecast_Participation Rate (Apr),-0.7491475791939789
Previous_Nonfarm Productivity (QoQ) (Q1),Forecast_Private Nonfarm Payrolls (Apr),-0.7491475791939809
Previous_Nonfarm Productivity (QoQ) (Q1),Forecast_Trade Balance (Mar),0.7491475791939814
Previous_Nonfarm Productivity (QoQ) (Q1),Forecast_U6 Unemployment Rate (Apr),0.749147579193979
Previous_Nonfarm Productivity (QoQ) (Q1),Forecast_Unemployment Rate (Apr),0.7491475791939791
Previous_Nonfarm Productivity (QoQ) (Q1),Previous_Average Hourly Earnings (MoM) (Apr),-0.749147579193979
Previous_Nonfarm Productivity (QoQ) (Q1),Previous_Average Hourly Earnings (YoY) (YoY) (Apr),-0.749147579193979
Previous_Nonfarm Productivity (QoQ) (Q1),Previous_Government Payrolls (Apr),0.7491475791939802
Previous_Nonfarm Productivity (QoQ) (Q1),Previous_Manufacturing Payrolls (Apr),-0.7491475791939802
Previous_Nonfarm Productivity (QoQ) (Q1),Previous_Nonfarm Payrolls (Apr),-0.7491475791939808
Previous_Nonfarm Productivity (QoQ) (Q1),Previous_Private Nonfarm Payrolls (Apr),-0.7491475791939831
Previous_Nonfarm Productivity (QoQ) (Q1),Previous_Trade Balance (Mar),-0.749147579193979
Previous_Nonfarm Productivity (QoQ) (Q1),Previous_U6 Unemployment Rate (Apr),0.7491475791939789
Previous_Nonfarm Productivity (QoQ) (Q1),Previous_Unemployment Rate (Apr),0.749147579193979
Previous_Nonfarm Productivity (QoQ) (Q1),Previous_Unit Labor Costs (QoQ) (Q1),-0.9201985068657942
Previous_Nonfarm Productivity (QoQ) (Q2),Previous_Unit Labor Costs (QoQ) (Q2),-0.999897115114126
Previous_Nonfarm Productivity (QoQ) (Q3),Forecast_Nonfarm Productivity (QoQ) (Q3),0.8612055240471392
Previous_Nonfarm Productivity (QoQ) (Q3),Forecast_Trade Balance (Oct),-0.8394699593461982
Previous_Nonfarm Productivity (QoQ) (Q3),Previous_Trade Balance (Oct),-0.8394699593461998
Previous_Nonfarm Productivity (QoQ) (Q3),Previous_Unit Labor Costs (QoQ) (Q3),-0.9720765566890104
Previous_OPEC Crude Oil Production Algeria (Barrel),Previous_OPEC Crude Oil Production Congo (Barrel),0.7334304472864831
Previous_OPEC Crude Oil Production Congo (Barrel),Previous_OPEC Crude Oil Production Algeria (Barrel),0.7334304472864831
Previous_OPEC Crude Oil Production Guinea (Barrel),Previous_OPEC Crude Oil Production Nigeria (Barrel),-0.7263180884237318
Previous_OPEC Crude Oil Production Nigeria (Barrel),Previous_OPEC Crude Oil Production Guinea (Barrel),-0.7263180884237318
Previous_Overall Net Capital Flow (Apr),Forecast_Overall Net Capital Flow (Apr),0.999999999999998
Previous_Overall Net Capital Flow (Apr),Forecast_TIC Net Long-Term Transactions (Apr),-1.0000000000000009
Previous_Overall Net Capital Flow (Apr),Forecast_TIC Net Long-Term Transactions including Swaps (Apr),-1.0000000000000016
Previous_Overall Net Capital Flow (Apr),"Forecast_US Foreign Buying, T-bonds (Apr)",-1.0
Previous_Overall Net Capital Flow (Apr),Previous_TIC Net Long-Term Transactions (Apr),1.0000000000000004
Previous_Overall Net Capital Flow (Apr),Previous_TIC Net Long-Term Transactions including Swaps (Apr),0.9999999999999996
Previous_Overall Net Capital Flow (Apr),"Previous_US Foreign Buying, T-bonds (Apr)",-0.9999999999999986
Previous_Overall Net Capital Flow (Aug),Forecast_TIC Net Long-Term Transactions (Aug),0.9999999999999999
Previous_Overall Net Capital Flow (Aug),Previous_TIC Net Long-Term Transactions (Aug),-0.999999999999999
Previous_Overall Net Capital Flow (Aug),Previous_TIC Net Long-Term Transactions including Swaps (Aug),-0.999999999999999
Previous_Overall Net Capital Flow (Aug),"Previous_US Foreign Buying, T-bonds (Aug)",-1.0000000000000036
Previous_Overall Net Capital Flow (Dec),"Previous_US Foreign Buying, T-bonds (Dec)",0.9124248588593501
Previous_Overall Net Capital Flow (Feb),Forecast_Overall Net Capital Flow (Feb),0.8832980460407349
Previous_Overall Net Capital Flow (Feb),Forecast_TIC Net Long-Term Transactions (Feb),0.9542762203519392
Previous_Overall Net Capital Flow (Feb),Forecast_TIC Net Long-Term Transactions including Swaps (Feb),0.9837223054612169
Previous_Overall Net Capital Flow (Feb),"Forecast_US Foreign Buying, T-bonds (Feb)",-0.8832980460407368
Previous_Overall Net Capital Flow (Jul),Forecast_TIC Net Long-Term Transactions (Jul),-0.9999999999999992
Previous_Overall Net Capital Flow (Jul),Previous_TIC Net Long-Term Transactions (Jul),-1.0000000000000016
Previous_Overall Net Capital Flow (Jul),Previous_TIC Net Long-Term Transactions including Swaps (Jul),-1.0000000000000016
Previous_Overall Net Capital Flow (Jul),"Previous_US Foreign Buying, T-bonds (Jul)",-0.9999999999999989
Previous_Overall Net Capital Flow (Jun),Forecast_Overall Net Capital Flow (Jun),1.0000000000000022
Previous_Overall Net Capital Flow (Jun),Forecast_TIC Net Long-Term Transactions (Jun),1.0000000000000009
Previous_Overall Net Capital Flow (Jun),Forecast_TIC Net Long-Term Transactions including Swaps (Jun),0.9999999999999987
Previous_Overall Net Capital Flow (Jun),"Forecast_US Foreign Buying, T-bonds (Jun)",1.0000000000000018
Previous_Overall Net Capital Flow (Jun),Previous_TIC Net Long-Term Transactions (Jun),0.9999999999999994
Previous_Overall Net Capital Flow (Jun),Previous_TIC Net Long-Term Transactions including Swaps (Jun),0.9999999999999994
Previous_Overall Net Capital Flow (Jun),"Previous_US Foreign Buying, T-bonds (Jun)",1.0000000000000024
Previous_Overall Net Capital Flow (Mar),Forecast_Overall Net Capital Flow (Mar),-0.9999999999999991
Previous_Overall Net Capital Flow (Mar),Forecast_TIC Net Long-Term Transactions (Mar),0.9999999999999956
Previous_Overall Net Capital Flow (Mar),Forecast_TIC Net Long-Term Transactions including Swaps (Mar),0.9999999999999982
Previous_Overall Net Capital Flow (Mar),"Forecast_US Foreign Buying, T-bonds (Mar)",-0.9999999999999998
Previous_Overall Net Capital Flow (Mar),Previous_TIC Net Long-Term Transactions (Mar),1.0000000000000009
Previous_Overall Net Capital Flow (Mar),Previous_TIC Net Long-Term Transactions including Swaps (Mar),1.0000000000000022
Previous_Overall Net Capital Flow (Mar),"Previous_US Foreign Buying, T-bonds (Mar)",-1.0
Previous_Overall Net Capital Flow (May),Forecast_Overall Net Capital Flow (May),1.000000000000002
Previous_Overall Net Capital Flow (May),Forecast_TIC Net Long-Term Transactions (May),0.9999999999999979
Previous_Overall Net Capital Flow (May),Forecast_TIC Net Long-Term Transactions including Swaps (May),0.999999999999999
Previous_Overall Net Capital Flow (May),"Forecast_US Foreign Buying, T-bonds (May)",0.999999999999999
Previous_Overall Net Capital Flow (May),Previous_TIC Net Long-Term Transactions (May),0.9999999999999967
Previous_Overall Net Capital Flow (May),Previous_TIC Net Long-Term Transactions including Swaps (May),1.0000000000000024
Previous_Overall Net Capital Flow (May),"Previous_US Foreign Buying, T-bonds (May)",1.0000000000000002
Previous_Overall Net Capital Flow (Nov),Forecast_TIC Net Long-Term Transactions (Nov),0.9999999999999993
Previous_Overall Net Capital Flow (Nov),Previous_TIC Net Long-Term Transactions (Nov),0.9999999999999992
Previous_Overall Net Capital Flow (Nov),Previous_TIC Net Long-Term Transactions including Swaps (Nov),0.9999999999999988
Previous_Overall Net Capital Flow (Nov),"Previous_US Foreign Buying, T-bonds (Nov)",-0.9999999999999989
Previous_Overall Net Capital Flow (Oct),Forecast_TIC Net Long-Term Transactions (Oct),1.0000000000000009
Previous_Overall Net Capital Flow (Oct),Previous_TIC Net Long-Term Transactions (Oct),-1.000000000000001
Previous_Overall Net Capital Flow (Oct),Previous_TIC Net Long-Term Transactions including Swaps (Oct),-1.000000000000001
Previous_Overall Net Capital Flow (Oct),"Previous_US Foreign Buying, T-bonds (Oct)",-1.0000000000000022
Previous_Overall Net Capital Flow (Sep),Forecast_TIC Net Long-Term Transactions (Sep),1.0000000000000007
Previous_Overall Net Capital Flow (Sep),Previous_TIC Net Long-Term Transactions (Sep),1.000000000000001
Previous_Overall Net Capital Flow (Sep),Previous_TIC Net Long-Term Transactions including Swaps (Sep),1.000000000000001
Previous_Overall Net Capital Flow (Sep),"Previous_US Foreign Buying, T-bonds (Sep)",1.0000000000000018
Previous_PCE Price index (YoY) (Apr),Forecast_Core Durable Goods Orders (MoM) (Apr),-1.0
Previous_PCE Price index (YoY) (Apr),Forecast_Core PCE Price Index (MoM) (Apr),1.0
Previous_PCE Price index (YoY) (Apr),Forecast_Core PCE Price Index (YoY) (Apr),1.0
Previous_PCE Price index (YoY) (Apr),Forecast_Durable Goods Orders (MoM) (Apr),0.9999999999999991
Previous_PCE Price index (YoY) (Apr),Forecast_Goods Orders Non Defense Ex Air (MoM) (Apr),1.0000000000000004
Previous_PCE Price index (YoY) (Apr),Forecast_Goods Trade Balance (Apr),-0.9999999999999988
Previous_PCE Price index (YoY) (Apr),Forecast_PCE Price index (YoY) (Apr),0.9999999999999984
Previous_PCE Price index (YoY) (Apr),Forecast_Personal Spending (MoM) (Apr),1.0
Previous_PCE Price index (YoY) (Apr),Previous_Core Durable Goods Orders (MoM) (Apr),-0.9999999999999984
Previous_PCE Price index (YoY) (Apr),Previous_Core PCE Price Index (MoM) (Apr),1.0
Previous_PCE Price index (YoY) (Apr),Previous_Core PCE Price Index (YoY) (Apr),1.0
Previous_PCE Price index (YoY) (Apr),Previous_Durable Goods Orders (MoM) (Apr),-1.0000000000000002
Previous_PCE Price index (YoY) (Apr),Previous_Durables Excluding Defense (MoM) (Apr),-0.9996539081093675
Previous_PCE Price index (YoY) (Apr),Previous_Goods Orders Non Defense Ex Air (MoM) (Apr),0.9999999999999984
Previous_PCE Price index (YoY) (Apr),Previous_Goods Trade Balance (Apr),-0.999999999999997
Previous_PCE Price index (YoY) (Apr),Previous_PCE price index (MoM) (Apr),0.9999999999999976
Previous_PCE Price index (YoY) (Apr),Previous_Personal Income (MoM) (Apr),1.0
Previous_PCE Price index (YoY) (Apr),Previous_Personal Spending (MoM) (Apr),0.9999999999999958
Previous_PCE Price index (YoY) (Apr),Previous_Real Personal Consumption (MoM) (Apr),0.9999999999999984
Previous_PCE Price index (YoY) (Aug),Forecast_Core PCE Price Index (MoM) (Aug),-1.0
Previous_PCE Price index (YoY) (Aug),Forecast_Goods Trade Balance (Aug),0.999999999999997
Previous_PCE Price index (YoY) (Aug),Forecast_PCE price index (MoM) (Aug),-1.0000000000000002
Previous_PCE Price index (YoY) (Aug),Previous_Core PCE Price Index (MoM) (Aug),-1.0
Previous_PCE Price index (YoY) (Aug),Previous_Core PCE Price Index (YoY) (Aug),-1.0000000000000002
Previous_PCE Price index (YoY) (Aug),Previous_Goods Trade Balance (Aug),0.9999999999999973
Previous_PCE Price index (YoY) (Aug),Previous_PCE price index (MoM) (Aug),1.0
Previous_PCE Price index (YoY) (Aug),Previous_Personal Income (MoM) (Aug),1.0
Previous_PCE Price index (YoY) (Aug),Previous_Personal Spending (MoM) (Aug),-0.9999999999999999
Previous_PCE Price index (YoY) (Aug),Previous_Real Personal Consumption (MoM) (Aug),-0.9999999999999999
Previous_PCE Price index (YoY) (Aug),Previous_Retail Inventories Ex Auto (Aug),0.7680572838235221
Previous_PCE Price index (YoY) (Dec),Forecast_PCE Price index (YoY) (Dec),1.0
Previous_PCE Price index (YoY) (Dec),Forecast_PCE price index (MoM) (Dec),0.9999999999999993
Previous_PCE Price index (YoY) (Dec),Previous_Core PCE Price Index (MoM) (Dec),-0.706885775779934
Previous_PCE Price index (YoY) (Dec),Previous_Core PCE Price Index (YoY) (Dec),0.7068857757799331
Previous_PCE Price index (YoY) (Dec),Previous_Personal Income (MoM) (Dec),0.7068857757799338
Previous_PCE Price index (YoY) (Dec),Previous_Real Personal Consumption (MoM) (Dec),0.9999999999999993
Previous_PCE Price index (YoY) (Feb),Forecast_Core PCE Price Index (MoM) (Feb),0.9487030752509569
Previous_PCE Price index (YoY) (Feb),Forecast_Core PCE Price Index (YoY) (Feb),0.9487030752509569
Previous_PCE Price index (YoY) (Feb),Forecast_PCE Price index (YoY) (Feb),0.948703075250957
Previous_PCE Price index (YoY) (Feb),Forecast_PCE price index (MoM) (Feb),0.7070626519269805
Previous_PCE Price index (YoY) (Feb),Forecast_Personal Income (MoM) (Feb),-0.8945389455066288
Previous_PCE Price index (YoY) (Feb),Forecast_Real Personal Consumption (MoM) (Feb),0.9487030752509571
Previous_PCE Price index (YoY) (Feb),Previous_PCE price index (MoM) (Feb),0.8000000562500051
Previous_PCE Price index (YoY) (Feb),Previous_Personal Spending (MoM) (Feb),0.9999999999999987
Previous_PCE Price index (YoY) (Feb),Previous_Real Personal Consumption (MoM) (Feb),0.9993153724136563
Previous_PCE Price index (YoY) (Jan),Forecast_Personal Income (MoM) (Jan),-0.992286221445646
Previous_PCE Price index (YoY) (Jan),Previous_Core PCE Price Index (YoY) (Jan),0.9487425592741747
Previous_PCE Price index (YoY) (Jan),Previous_Real Personal Consumption (MoM) (Jan),0.8002248875562227
Previous_PCE Price index (YoY) (Jul),Forecast_Personal Income (MoM) (Jul),-0.999999999999999
Previous_PCE Price index (YoY) (Jul),Forecast_Personal Spending (MoM) (Jul),0.9999999999999991
Previous_PCE Price index (YoY) (Jul),Forecast_Real Personal Consumption (MoM) (Jul),1.0
Previous_PCE Price index (YoY) (Jul),Previous_Core PCE Price Index (YoY) (Jul),0.999999999999999
Previous_PCE Price index (YoY) (Jul),Previous_Personal Income (MoM) (Jul),-0.999999999999999
Previous_PCE Price index (YoY) (Jul),Previous_Personal Spending (MoM) (Jul),0.999999999999999
Previous_PCE Price index (YoY) (Jul),Previous_Real Personal Consumption (MoM) (Jul),0.999999999999999
Previous_PCE Price index (YoY) (Jun),Forecast_Core PCE Price Index (YoY) (Jun),1.0000000000000002
Previous_PCE Price index (YoY) (Jun),Forecast_Employment Benefits (QoQ) (Q2),1.0
Previous_PCE Price index (YoY) (Jun),Forecast_Employment Cost Index (QoQ) (Q2),1.0
Previous_PCE Price index (YoY) (Jun),Forecast_Employment Wages (QoQ) (Q2),1.0
Previous_PCE Price index (YoY) (Jun),Forecast_PCE Price index (YoY) (Jun),1.0
Previous_PCE Price index (YoY) (Jun),Forecast_Personal Income (MoM) (Jun),1.0
Previous_PCE Price index (YoY) (Jun),Forecast_Personal Spending (MoM) (Jun),-1.0
Previous_PCE Price index (YoY) (Jun),Previous_Core PCE Price Index (MoM) (Jun),1.0
Previous_PCE Price index (YoY) (Jun),Previous_Core PCE Price Index (YoY) (Jun),0.9999999999999984
Previous_PCE Price index (YoY) (Jun),Previous_Employment Benefits (QoQ) (Q2),0.9999999999999983
Previous_PCE Price index (YoY) (Jun),Previous_Employment Cost Index (QoQ) (Q2),1.0
Previous_PCE Price index (YoY) (Jun),Previous_Employment Wages (QoQ) (Q2),1.0
Previous_PCE Price index (YoY) (Jun),Previous_PCE price index (MoM) (Jun),-1.0
Previous_PCE Price index (YoY) (Jun),Previous_Personal Income (MoM) (Jun),1.0
Previous_PCE Price index (YoY) (Jun),Previous_Personal Spending (MoM) (Jun),-0.9999999999999982
Previous_PCE Price index (YoY) (Jun),Previous_Real Personal Consumption (MoM) (Jun),-0.9999999999999983
Previous_PCE Price index (YoY) (Mar),Forecast_Employment Benefits (QoQ) (Q1),-0.97619344819507
Previous_PCE Price index (YoY) (Mar),Forecast_Employment Wages (QoQ) (Q1),-0.9761934481950691
Previous_PCE Price index (YoY) (Mar),Forecast_PCE price index (MoM) (Mar),0.976193448195069
Previous_PCE Price index (YoY) (Mar),Forecast_Personal Income (MoM) (Mar),-0.976193448195069
Previous_PCE Price index (YoY) (Mar),Previous_Core PCE Price Index (YoY) (Mar),0.976193448195069
Previous_PCE Price index (YoY) (Mar),Previous_PCE price index (MoM) (Mar),0.9761934481950691
Previous_PCE Price index (YoY) (Mar),Previous_Personal Spending (MoM) (Mar),0.976193448195069
Previous_PCE Price index (YoY) (Mar),Previous_Real Personal Consumption (MoM) (Mar),-0.976193448195069
Previous_PCE Price index (YoY) (May),Forecast_Core PCE Price Index (YoY) (May),0.999999999999999
Previous_PCE Price index (YoY) (May),Forecast_PCE Price index (YoY) (May),0.9999999999999989
Previous_PCE Price index (YoY) (May),Forecast_PCE price index (MoM) (May),0.9999999999999989
Previous_PCE Price index (YoY) (May),Forecast_Personal Income (MoM) (May),-0.9999999999999988
Previous_PCE Price index (YoY) (May),Forecast_Personal Spending (MoM) (May),0.9999999999999989
Previous_PCE Price index (YoY) (May),Previous_Core PCE Price Index (MoM) (May),0.9999999999999988
Previous_PCE Price index (YoY) (May),Previous_Core PCE Price Index (YoY) (May),0.999999999999999
Previous_PCE Price index (YoY) (May),Previous_PCE price index (MoM) (May),1.0000000000000016
Previous_PCE Price index (YoY) (May),Previous_Personal Income (MoM) (May),-0.9999999999999988
Previous_PCE Price index (YoY) (May),Previous_Personal Spending (MoM) (May),1.0
Previous_PCE Price index (YoY) (May),Previous_Real Personal Consumption (MoM) (May),0.9999999999999989
Previous_PCE Price index (YoY) (Nov),Forecast_Core Durable Goods Orders (MoM) (Nov),-1.0000000000000002
Previous_PCE Price index (YoY) (Nov),Forecast_Core PCE Price Index (MoM) (Nov),1.0000000000000002
Previous_PCE Price index (YoY) (Nov),Forecast_Core PCE Price Index (YoY) (Nov),1.0000000000000002
Previous_PCE Price index (YoY) (Nov),Forecast_Durable Goods Orders (MoM) (Nov),-0.9999999999999998
Previous_PCE Price index (YoY) (Nov),Forecast_Goods Orders Non Defense Ex Air (MoM) (Nov),-1.0
Previous_PCE Price index (YoY) (Nov),Forecast_PCE Price index (YoY) (Nov),1.0000000000000002
Previous_PCE Price index (YoY) (Nov),Forecast_PCE price index (MoM) (Nov),1.0000000000000002
Previous_PCE Price index (YoY) (Nov),Previous_Core Durable Goods Orders (MoM) (Nov),-1.0000000000000002
Previous_PCE Price index (YoY) (Nov),Previous_Core PCE Price Index (YoY) (Nov),1.0000000000000002
Previous_PCE Price index (YoY) (Nov),Previous_Durable Goods Orders (MoM) (Nov),-1.0
Previous_PCE Price index (YoY) (Nov),Previous_Durables Excluding Defense (MoM) (Nov),-0.9999699553856957
Previous_PCE Price index (YoY) (Nov),Previous_Goods Orders Non Defense Ex Air (MoM) (Nov),-1.0000000000000007
Previous_PCE Price index (YoY) (Nov),Previous_PCE price index (MoM) (Nov),1.0000000000000002
Previous_PCE Price index (YoY) (Nov),Previous_Personal Income (MoM) (Nov),-1.0000000000000002
Previous_PCE Price index (YoY) (Nov),Previous_Personal Spending (MoM) (Nov),-1.0000000000000002
Previous_PCE Price index (YoY) (Nov),Previous_Real Personal Consumption (MoM) (Nov),-1.0000000000000002
Previous_PCE Price index (YoY) (Oct),Forecast_PCE price index (MoM) (Oct),1.0
Previous_PCE Price index (YoY) (Oct),Previous_Core PCE Price Index (MoM) (Oct),1.0
Previous_PCE Price index (YoY) (Oct),Previous_Core PCE Price Index (YoY) (Oct),0.9999999999999998
Previous_PCE Price index (YoY) (Oct),Previous_PCE price index (MoM) (Oct),1.0
Previous_PCE Price index (YoY) (Oct),Previous_Personal Income (MoM) (Oct),1.0
Previous_PCE Price index (YoY) (Oct),Previous_Personal Spending (MoM) (Oct),1.0000000000000002
Previous_PCE Price index (YoY) (Oct),Previous_Real Personal Consumption (MoM) (Oct),1.0
Previous_PCE Prices (Q1),Forecast_Core PCE Prices (Q1),0.8487774673191427
Previous_PCE Prices (Q1),Forecast_Real Consumer Spending (Q1),-0.7578714264069203
Previous_PCE Prices (Q1),Previous_Core PCE Prices (Q1),0.9985848005641885
Previous_PCE Prices (Q1),Previous_GDP (QoQ) (Q1),-0.9171787232310092
Previous_PCE Prices (Q1),Previous_GDP Price Index (QoQ) (Q1),0.9613555646266208
Previous_PCE Prices (Q2),Forecast_Core PCE Prices (Q2),0.7574570097131321
Previous_PCE Prices (Q2),Forecast_GDP Price Index (QoQ) (Q2),0.8393173190199794
Previous_PCE Prices (Q2),Previous_Core PCE Prices (Q2),0.9999468194009106
Previous_PCE Prices (Q2),Previous_Corporate Profits (QoQ) (Q2),-0.8306625853566009
Previous_PCE Prices (Q2),Previous_GDP (QoQ) (Q2),-0.7984797249602344
Previous_PCE Prices (Q2),Previous_GDP Price Index (QoQ) (Q2),0.9972533089958044
Previous_PCE Prices (Q2),Previous_GDP Sales (Q2),0.9997777447551722
Previous_PCE Prices (Q2),Previous_Real Consumer Spending (Q2),0.9913168546136284
Previous_PCE Prices (Q3),Forecast_Core Durable Goods Orders (MoM) (Sep),0.7843325608731962
Previous_PCE Prices (Q3),Forecast_Durable Goods Orders (MoM) (Sep),0.7843325608731959
Previous_PCE Prices (Q3),Forecast_GDP (QoQ) (Q3),0.8006229256251061
Previous_PCE Prices (Q3),Forecast_GDP Price Index (QoQ) (Q3),0.7307027619971836
Previous_PCE Prices (Q3),Forecast_Goods Orders Non Defense Ex Air (MoM) (Sep),0.7843325608731974
Previous_PCE Prices (Q3),Forecast_Goods Trade Balance (Sep),0.784332560873198
Previous_PCE Prices (Q3),Previous_Core PCE Prices (Q3),-0.8509858692406995
Previous_PCE Prices (Q3),Previous_Durable Goods Orders (MoM) (Sep),0.7843325608731962
Previous_PCE Prices (Q3),Previous_Durables Excluding Defense (MoM) (Sep),0.7842473088723002
Previous_PCE Prices (Q3),Previous_GDP (QoQ) (Q3),0.9084984838835579
Previous_PCE Prices (Q3),Previous_GDP Price Index (QoQ) (Q3),0.9261092749458861
Previous_PCE Prices (Q3),Previous_GDP Sales (Q3),0.8967775751149151
Previous_PCE Prices (Q3),Previous_Goods Orders Non Defense Ex Air (MoM) (Sep),-0.7843325608731974
Previous_PCE Prices (Q3),Previous_Goods Trade Balance (Sep),-0.7843325608731971
Previous_PCE Prices (Q3),Previous_Real Consumer Spending (Q3),0.948164138270193
Previous_PCE Prices (Q3),Previous_Retail Inventories Ex Auto (Sep),-0.74391246872474
Previous_PCE Prices (Q4),Previous_GDP (QoQ) (Q4),0.858276795141789
Previous_PCE Prices (Q4),Previous_GDP Price Index (QoQ) (Q4),0.9252034521594374
Previous_PCE price index (MoM) (Apr),Forecast_Core Durable Goods Orders (MoM) (Apr),-0.9999999999999976
Previous_PCE price index (MoM) (Apr),Forecast_Core PCE Price Index (MoM) (Apr),0.9999999999999976
Previous_PCE price index (MoM) (Apr),Forecast_Core PCE Price Index (YoY) (Apr),0.9999999999999974
Previous_PCE price index (MoM) (Apr),Forecast_Durable Goods Orders (MoM) (Apr),1.0000000000000022
Previous_PCE price index (MoM) (Apr),Forecast_Goods Orders Non Defense Ex Air (MoM) (Apr),1.0000000000000009
Previous_PCE price index (MoM) (Apr),Forecast_Goods Trade Balance (Apr),-0.9999999999999976
Previous_PCE price index (MoM) (Apr),Forecast_PCE Price index (YoY) (Apr),1.0000000000000002
Previous_PCE price index (MoM) (Apr),Forecast_Personal Spending (MoM) (Apr),0.9999999999999976
Previous_PCE price index (MoM) (Apr),Previous_Core Durable Goods Orders (MoM) (Apr),-1.0000000000000002
Previous_PCE price index (MoM) (Apr),Previous_Core PCE Price Index (MoM) (Apr),0.9999999999999976
Previous_PCE price index (MoM) (Apr),Previous_Core PCE Price Index (YoY) (Apr),0.9999999999999974
Previous_PCE price index (MoM) (Apr),Previous_Durable Goods Orders (MoM) (Apr),-0.9999999999999988
Previous_PCE price index (MoM) (Apr),Previous_Durables Excluding Defense (MoM) (Apr),-0.9996539081093708
Previous_PCE price index (MoM) (Apr),Previous_Goods Orders Non Defense Ex Air (MoM) (Apr),1.0000000000000002
Previous_PCE price index (MoM) (Apr),Previous_Goods Trade Balance (Apr),-1.000000000000003
Previous_PCE price index (MoM) (Apr),Previous_PCE Price index (YoY) (Apr),0.9999999999999976
Previous_PCE price index (MoM) (Apr),Previous_Personal Income (MoM) (Apr),0.9999999999999976
Previous_PCE price index (MoM) (Apr),Previous_Personal Spending (MoM) (Apr),0.9999999999999994
Previous_PCE price index (MoM) (Apr),Previous_Real Personal Consumption (MoM) (Apr),1.0000000000000002
Previous_PCE price index (MoM) (Aug),Forecast_Core PCE Price Index (MoM) (Aug),-1.0
Previous_PCE price index (MoM) (Aug),Forecast_Goods Trade Balance (Aug),0.999999999999997
Previous_PCE price index (MoM) (Aug),Forecast_PCE price index (MoM) (Aug),-1.0
Previous_PCE price index (MoM) (Aug),Previous_Core PCE Price Index (MoM) (Aug),-1.0
Previous_PCE price index (MoM) (Aug),Previous_Core PCE Price Index (YoY) (Aug),-1.0
Previous_PCE price index (MoM) (Aug),Previous_Goods Trade Balance (Aug),0.9999999999999971
Previous_PCE price index (MoM) (Aug),Previous_PCE Price index (YoY) (Aug),1.0
