Event_1,Event_2,Correlation
Previous_PCE price index (MoM) (Apr),Previous_Durable Goods Orders (MoM) (Apr),-0.9999999999999978
Previous_PCE price index (MoM) (Apr),Previous_Durables Excluding Defense (MoM) (Apr),-0.9996539111748193
Previous_PCE price index (MoM) (Apr),Previous_Goods Orders Non Defense Ex Air (MoM) (Apr),0.9999999999999998
Previous_PCE price index (MoM) (Apr),Previous_Goods Trade Balance (Apr),-1.0000000000000044
Previous_PCE price index (MoM) (Apr),Previous_PCE Price index (YoY) (Apr),0.9999999999999986
Previous_PCE price index (MoM) (Apr),Previous_Personal Income (MoM) (Apr),0.9999999999999988
Previous_PCE price index (MoM) (Apr),Previous_Personal Spending (MoM) (Apr),0.9999999999999998
Previous_PCE price index (MoM) (Apr),Previous_Real Personal Consumption (MoM) (Apr),0.9999999999999998
Previous_PCE price index (MoM) (Aug),Forecast_Core PCE Price Index (MoM) (Aug),-1.0
Previous_PCE price index (MoM) (Aug),Forecast_Goods Trade Balance (Aug),0.9999999999999986
Previous_PCE price index (MoM) (Aug),Forecast_PCE price index (MoM) (Aug),-1.0
Previous_PCE price index (MoM) (Aug),Previous_Core PCE Price Index (MoM) (Aug),-1.0
Previous_PCE price index (MoM) (Aug),Previous_Core PCE Price Index (YoY) (Aug),-1.0
Previous_PCE price index (MoM) (Aug),Previous_Goods Trade Balance (Aug),0.9999999999999987
Previous_PCE price index (MoM) (Aug),Previous_PCE Price index (YoY) (Aug),1.0000000000000002
Previous_PCE price index (MoM) (Aug),Previous_Personal Income (MoM) (Aug),1.0
Previous_PCE price index (MoM) (Aug),Previous_Personal Spending (MoM) (Aug),-1.0
Previous_PCE price index (MoM) (Aug),Previous_Real Personal Consumption (MoM) (Aug),-1.0
Previous_PCE price index (MoM) (Aug),Previous_Retail Inventories Ex Auto (Aug),0.7681023910487118
Previous_PCE price index (MoM) (Dec),Forecast_Core PCE Price Index (YoY) (Dec),-1.0
Previous_PCE price index (MoM) (Dec),Forecast_Personal Spending (MoM) (Dec),0.9486976332643947
Previous_PCE price index (MoM) (Dec),Forecast_Real Personal Consumption (MoM) (Dec),1.0
Previous_PCE price index (MoM) (Dec),Previous_Core PCE Price Index (MoM) (Dec),0.7069465666651328
Previous_PCE price index (MoM) (Dec),Previous_Core PCE Price Index (YoY) (Dec),-0.7069465666651332
Previous_PCE price index (MoM) (Dec),Previous_Personal Income (MoM) (Dec),-0.7069465666651328
Previous_PCE price index (MoM) (Dec),Previous_Personal Spending (MoM) (Dec),0.9486976332643947
Previous_PCE price index (MoM) (Feb),Forecast_Core PCE Price Index (MoM) (Feb),0.9486689764703581
Previous_PCE price index (MoM) (Feb),Forecast_Core PCE Price Index (YoY) (Feb),0.948668976470358
Previous_PCE price index (MoM) (Feb),Forecast_PCE Price index (YoY) (Feb),0.9486689764703582
Previous_PCE price index (MoM) (Feb),Forecast_PCE price index (MoM) (Feb),0.9899430847901252
Previous_PCE price index (MoM) (Feb),Forecast_Real Personal Consumption (MoM) (Feb),0.9486689764703581
Previous_PCE price index (MoM) (Feb),Previous_Core PCE Price Index (MoM) (Feb),0.8943461116187937
Previous_PCE price index (MoM) (Feb),Previous_Core PCE Price Index (YoY) (Feb),0.8943461116187947
Previous_PCE price index (MoM) (Feb),Previous_PCE Price index (YoY) (Feb),0.8000000295636363
Previous_PCE price index (MoM) (Feb),Previous_Personal Spending (MoM) (Feb),0.8000000295636382
Previous_PCE price index (MoM) (Feb),Previous_Real Personal Consumption (MoM) (Feb),0.7772515412941018
Previous_PCE price index (MoM) (Jan),Forecast_Core PCE Price Index (MoM) (Jan),0.8943866715159925
Previous_PCE price index (MoM) (Jan),Forecast_Core PCE Price Index (YoY) (Jan),0.8943866715159924
Previous_PCE price index (MoM) (Jan),Forecast_PCE Price index (YoY) (Jan),0.8943866715159924
Previous_PCE price index (MoM) (Jan),Forecast_PCE price index (MoM) (Jan),0.8943866715159925
Previous_PCE price index (MoM) (Jan),Forecast_Personal Spending (MoM) (Jan),0.8943866715159926
Previous_PCE price index (MoM) (Jan),Previous_Core PCE Price Index (MoM) (Jan),0.8681324272826845
Previous_PCE price index (MoM) (Jan),Previous_Personal Income (MoM) (Jan),0.7631974928904424
Previous_PCE price index (MoM) (Jan),Previous_Personal Spending (MoM) (Jan),0.7511244795280094
Previous_PCE price index (MoM) (Jun),Forecast_Core PCE Price Index (YoY) (Jun),-1.0
Previous_PCE price index (MoM) (Jun),Forecast_Employment Benefits (QoQ) (Q2),-1.0
Previous_PCE price index (MoM) (Jun),Forecast_Employment Cost Index (QoQ) (Q2),-1.0000000000000002
Previous_PCE price index (MoM) (Jun),Forecast_Employment Wages (QoQ) (Q2),-0.9999999999999998
Previous_PCE price index (MoM) (Jun),Forecast_PCE Price index (YoY) (Jun),-1.0000000000000002
Previous_PCE price index (MoM) (Jun),Forecast_Personal Income (MoM) (Jun),-1.0
Previous_PCE price index (MoM) (Jun),Forecast_Personal Spending (MoM) (Jun),0.9999999999999998
Previous_PCE price index (MoM) (Jun),Previous_Core PCE Price Index (MoM) (Jun),-0.9999999999999998
Previous_PCE price index (MoM) (Jun),Previous_Core PCE Price Index (YoY) (Jun),-0.999999999999999
Previous_PCE price index (MoM) (Jun),Previous_Employment Benefits (QoQ) (Q2),-0.9999999999999993
Previous_PCE price index (MoM) (Jun),Previous_Employment Cost Index (QoQ) (Q2),-0.9999999999999998
Previous_PCE price index (MoM) (Jun),Previous_Employment Wages (QoQ) (Q2),-0.9999999999999998
Previous_PCE price index (MoM) (Jun),Previous_PCE Price index (YoY) (Jun),-0.9999999999999998
Previous_PCE price index (MoM) (Jun),Previous_Personal Income (MoM) (Jun),-1.0
Previous_PCE price index (MoM) (Jun),Previous_Personal Spending (MoM) (Jun),0.9999999999999992
Previous_PCE price index (MoM) (Jun),Previous_Real Personal Consumption (MoM) (Jun),0.9999999999999992
Previous_PCE price index (MoM) (Mar),Forecast_Employment Benefits (QoQ) (Q1),-0.999999999999998
Previous_PCE price index (MoM) (Mar),Forecast_Employment Wages (QoQ) (Q1),-0.9999999999999977
Previous_PCE price index (MoM) (Mar),Forecast_PCE price index (MoM) (Mar),1.0
Previous_PCE price index (MoM) (Mar),Forecast_Personal Income (MoM) (Mar),-1.0
Previous_PCE price index (MoM) (Mar),Previous_Core PCE Price Index (YoY) (Mar),1.0
Previous_PCE price index (MoM) (Mar),Previous_PCE Price index (YoY) (Mar),0.9761916897392245
Previous_PCE price index (MoM) (Mar),Previous_Personal Spending (MoM) (Mar),1.0
Previous_PCE price index (MoM) (Mar),Previous_Real Personal Consumption (MoM) (Mar),-1.0
Previous_PCE price index (MoM) (May),Forecast_Core PCE Price Index (YoY) (May),0.9999999999999989
Previous_PCE price index (MoM) (May),Forecast_PCE Price index (YoY) (May),0.9999999999999988
Previous_PCE price index (MoM) (May),Forecast_PCE price index (MoM) (May),0.9999999999999989
Previous_PCE price index (MoM) (May),Forecast_Personal Income (MoM) (May),-0.9999999999999989
Previous_PCE price index (MoM) (May),Forecast_Personal Spending (MoM) (May),0.9999999999999989
Previous_PCE price index (MoM) (May),Previous_Core PCE Price Index (MoM) (May),0.9999999999999989
Previous_PCE price index (MoM) (May),Previous_Core PCE Price Index (YoY) (May),0.9999999999999989
Previous_PCE price index (MoM) (May),Previous_PCE Price index (YoY) (May),0.9999999999999991
Previous_PCE price index (MoM) (May),Previous_Personal Income (MoM) (May),-0.9999999999999988
Previous_PCE price index (MoM) (May),Previous_Personal Spending (MoM) (May),0.9999999999999991
Previous_PCE price index (MoM) (May),Previous_Real Personal Consumption (MoM) (May),0.9999999999999988
Previous_PCE price index (MoM) (Nov),Forecast_Core Durable Goods Orders (MoM) (Nov),-1.0000000000000002
Previous_PCE price index (MoM) (Nov),Forecast_Core PCE Price Index (MoM) (Nov),1.0
Previous_PCE price index (MoM) (Nov),Forecast_Core PCE Price Index (YoY) (Nov),1.0
Previous_PCE price index (MoM) (Nov),Forecast_Durable Goods Orders (MoM) (Nov),-1.000000000000002
Previous_PCE price index (MoM) (Nov),Forecast_Goods Orders Non Defense Ex Air (MoM) (Nov),-1.0000000000000002
Previous_PCE price index (MoM) (Nov),Forecast_PCE Price index (YoY) (Nov),1.0
Previous_PCE price index (MoM) (Nov),Forecast_PCE price index (MoM) (Nov),1.0
Previous_PCE price index (MoM) (Nov),Previous_Core Durable Goods Orders (MoM) (Nov),-1.0
Previous_PCE price index (MoM) (Nov),Previous_Core PCE Price Index (YoY) (Nov),1.0
Previous_PCE price index (MoM) (Nov),Previous_Durable Goods Orders (MoM) (Nov),-1.000000000000001
Previous_PCE price index (MoM) (Nov),Previous_Durables Excluding Defense (MoM) (Nov),-0.9999699553000609
Previous_PCE price index (MoM) (Nov),Previous_Goods Orders Non Defense Ex Air (MoM) (Nov),-0.999999999999999
Previous_PCE price index (MoM) (Nov),Previous_PCE Price index (YoY) (Nov),1.0000000000000002
Previous_PCE price index (MoM) (Nov),Previous_Personal Income (MoM) (Nov),-1.0
Previous_PCE price index (MoM) (Nov),Previous_Personal Spending (MoM) (Nov),-1.0
Previous_PCE price index (MoM) (Nov),Previous_Real Personal Consumption (MoM) (Nov),-1.0
Previous_PCE price index (MoM) (Oct),Forecast_PCE price index (MoM) (Oct),1.0
Previous_PCE price index (MoM) (Oct),Previous_Core PCE Price Index (MoM) (Oct),1.0
Previous_PCE price index (MoM) (Oct),Previous_Core PCE Price Index (YoY) (Oct),1.0
Previous_PCE price index (MoM) (Oct),Previous_PCE Price index (YoY) (Oct),1.0
Previous_PCE price index (MoM) (Oct),Previous_Personal Income (MoM) (Oct),1.0
Previous_PCE price index (MoM) (Oct),Previous_Personal Spending (MoM) (Oct),0.9999999999999996
Previous_PCE price index (MoM) (Oct),Previous_Real Personal Consumption (MoM) (Oct),1.0
Previous_PPI (MoM) (Apr),Forecast_Core PPI (MoM) (Apr),0.7069465666651327
Previous_PPI (MoM) (Apr),Forecast_Core PPI (YoY) (Apr),-0.7069465666651322
Previous_PPI (MoM) (Apr),Forecast_PPI (YoY) (Apr),-0.7069465666651322
Previous_PPI (MoM) (Apr),Previous_Core PPI (MoM) (Apr),0.8943461116187947
Previous_PPI (MoM) (Apr),Previous_PPI ex. Food/Energy/Transport (MoM) (Apr),0.9486402962918598
Previous_PPI (MoM) (Aug),Forecast_Core Retail Sales (MoM) (Aug),0.9999999999999992
Previous_PPI (MoM) (Aug),Forecast_PPI (MoM) (Aug),1.0
Previous_PPI (MoM) (Aug),Forecast_PPI (YoY) (Aug),0.9999999999999992
Previous_PPI (MoM) (Aug),Forecast_Retail Sales (MoM) (Aug),0.9999999999999992
Previous_PPI (MoM) (Aug),Forecast_Retail Sales Ex Gas/Autos (MoM) (Aug),-1.0
Previous_PPI (MoM) (Aug),Previous_Core PPI (MoM) (Aug),-0.9999999999999991
Previous_PPI (MoM) (Aug),Previous_Core PPI (YoY) (Aug),-0.9999999999999991
Previous_PPI (MoM) (Aug),Previous_Core Retail Sales (MoM) (Aug),-0.9999999999999992
Previous_PPI (MoM) (Aug),Previous_PPI (YoY) (Aug),0.9999999999999992
Previous_PPI (MoM) (Aug),Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),0.9999999999999992
Previous_PPI (MoM) (Aug),Previous_Retail Control (MoM) (Aug),-1.0
Previous_PPI (MoM) (Aug),Previous_Retail Sales (MoM) (Aug),0.9999999999999992
Previous_PPI (MoM) (Aug),Previous_Retail Sales (YoY) (Aug),-1.0
Previous_PPI (MoM) (Aug),Previous_Retail Sales Ex Gas/Autos (MoM) (Aug),-0.9999999999999989
Previous_PPI (MoM) (Dec),Forecast_Core PPI (YoY) (Dec),0.8943866715159899
Previous_PPI (MoM) (Dec),Forecast_Core Retail Sales (MoM) (Dec),0.9615333479058293
Previous_PPI (MoM) (Dec),Forecast_PPI (MoM) (Dec),0.8943866715159896
Previous_PPI (MoM) (Dec),Forecast_PPI (YoY) (Dec),0.8943866715159917
Previous_PPI (MoM) (Dec),Forecast_Retail Control (MoM) (Dec),0.9999999999999962
Previous_PPI (MoM) (Dec),Forecast_Retail Sales (MoM) (Dec),0.8321276307399532
Previous_PPI (MoM) (Dec),Previous_Core PPI (MoM) (Dec),0.9999999999999964
Previous_PPI (MoM) (Dec),Previous_Core PPI (YoY) (Dec),0.9615145589009941
Previous_PPI (MoM) (Dec),Previous_Core Retail Sales (MoM) (Dec),0.9284999094181883
Previous_PPI (MoM) (Dec),Previous_PPI (YoY) (Dec),0.983872506738312
Previous_PPI (MoM) (Dec),Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),0.8944677251741251
Previous_PPI (MoM) (Dec),Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),0.9486976332643957
Previous_PPI (MoM) (Dec),Previous_Retail Control (MoM) (Dec),0.8575546387316386
Previous_PPI (MoM) (Dec),Previous_Retail Sales Ex Gas/Autos (MoM) (Dec),0.9999999999999962
Previous_PPI (MoM) (Feb),Forecast_Core PPI (MoM) (Feb),0.9216883195270836
Previous_PPI (MoM) (Feb),Forecast_Core PPI (YoY) (Feb),0.868320602681988
Previous_PPI (MoM) (Feb),Forecast_PPI (MoM) (Feb),1.0
Previous_PPI (MoM) (Feb),Forecast_PPI (YoY) (Feb),0.9964010453341482
Previous_PPI (MoM) (Feb),Forecast_Retail Control (MoM) (Feb),-0.8000978680459492
Previous_PPI (MoM) (Feb),Previous_Core PPI (YoY) (Feb),0.8000978680459477
Previous_PPI (MoM) (Feb),Previous_Core Retail Sales (MoM) (Feb),0.9739155325453297
Previous_PPI (MoM) (Feb),Previous_PPI (YoY) (Feb),0.9896362410547461
Previous_PPI (MoM) (Feb),Previous_Retail Control (MoM) (Feb),0.8878239691008437
Previous_PPI (MoM) (Feb),Previous_Retail Sales (MoM) (Feb),0.9796188713774922
Previous_PPI (MoM) (Feb),Previous_Retail Sales (YoY) (Feb),0.9971215454378467
Previous_PPI (MoM) (Feb),Previous_Retail Sales Ex Gas/Autos (MoM) (Feb),0.9640198774669233
Previous_PPI (MoM) (Jan),Forecast_Core PPI (MoM) (Jan),0.7717472506446065
Previous_PPI (MoM) (Jan),Forecast_Core PPI (YoY) (Jan),0.9672537161069581
Previous_PPI (MoM) (Jan),Forecast_Housing Starts (Jan),-0.7330586279146547
Previous_PPI (MoM) (Jan),Forecast_PPI (MoM) (Jan),0.9856113233121849
Previous_PPI (MoM) (Jan),Forecast_PPI (YoY) (Jan),0.998967818879835
Previous_PPI (MoM) (Jan),Forecast_Philadelphia Fed Manufacturing Index (Feb),-0.7203563444204285
Previous_PPI (MoM) (Jan),Previous_PPI (YoY) (Jan),-0.975703698633349
Previous_PPI (MoM) (Jan),Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),0.9332910885432492
Previous_PPI (MoM) (Jan),Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),-0.9137812021522611
Previous_PPI (MoM) (Jul),Forecast_Core PPI (MoM) (Jul),0.9999999999999993
Previous_PPI (MoM) (Jul),Forecast_Core PPI (YoY) (Jul),0.9999999999999993
Previous_PPI (MoM) (Jul),Forecast_PPI (MoM) (Jul),0.9999999999999993
Previous_PPI (MoM) (Jul),Forecast_PPI (YoY) (Jul),0.9999999999999993
Previous_PPI (MoM) (Jul),Forecast_PPI ex. Food/Energy/Transport (MoM) (Jul),0.9999999999999993
Previous_PPI (MoM) (Jul),Previous_Core PPI (MoM) (Jul),0.9999999999999993
Previous_PPI (MoM) (Jul),Previous_PPI (YoY) (Jul),0.9999999999999999
Previous_PPI (MoM) (Jul),Previous_PPI ex. Food/Energy/Transport (MoM) (Jul),0.9999999999999992
Previous_PPI (MoM) (Jun),Forecast_Core PPI (MoM) (Jun),-0.9999999999999986
Previous_PPI (MoM) (Jun),Forecast_Core PPI (YoY) (Jun),-0.9999999999999986
Previous_PPI (MoM) (Jun),Forecast_PPI (MoM) (Jun),-0.9999999999999986
Previous_PPI (MoM) (Jun),Forecast_PPI (YoY) (Jun),-0.9999999999999983
Previous_PPI (MoM) (Jun),Previous_Core PPI (YoY) (Jun),-0.9999999999999986
Previous_PPI (MoM) (Jun),Previous_PPI (YoY) (Jun),-0.9999999999999986
Previous_PPI (MoM) (Jun),Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),0.9999999999999986
Previous_PPI (MoM) (Jun),Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),-0.9999999999999986
Previous_PPI (MoM) (Mar),Forecast_Core PPI (MoM) (Mar),0.7807583449123318
Previous_PPI (MoM) (Mar),Forecast_PPI (MoM) (Mar),0.8728631848269753
Previous_PPI (MoM) (Mar),Forecast_PPI (YoY) (Mar),0.9382976400617974
Previous_PPI (MoM) (Mar),Forecast_PPI ex. Food/Energy/Transport (YoY) (Mar),-0.7807583449123331
Previous_PPI (MoM) (Mar),Previous_Core PPI (MoM) (Mar),0.9382976400617972
Previous_PPI (MoM) (Mar),Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),0.9938782403704259
Previous_PPI (MoM) (Mar),Previous_PPI ex. Food/Energy/Transport (YoY) (Mar),0.7069856622729199
Previous_PPI (MoM) (May),Forecast_Core PPI (YoY) (May),0.9999999999999979
Previous_PPI (MoM) (May),Forecast_PPI (MoM) (May),0.9999999999999979
Previous_PPI (MoM) (May),Forecast_PPI (YoY) (May),0.9999999999999979
Previous_PPI (MoM) (May),Previous_Core PPI (YoY) (May),0.9999999999999992
Previous_PPI (MoM) (May),Previous_PPI (YoY) (May),0.9999999999999992
Previous_PPI (MoM) (May),Previous_PPI ex. Food/Energy/Transport (MoM) (May),0.9999999999999979
Previous_PPI (MoM) (May),Previous_PPI ex. Food/Energy/Transport (YoY) (May),1.0
Previous_PPI (MoM) (Nov),Forecast_Core PPI (MoM) (Nov),-1.0
Previous_PPI (MoM) (Nov),Forecast_Core PPI (YoY) (Nov),-1.0
Previous_PPI (MoM) (Nov),Forecast_PPI (MoM) (Nov),-1.0
Previous_PPI (MoM) (Nov),Forecast_PPI (YoY) (Nov),-0.9999999999999998
Previous_PPI (MoM) (Nov),Previous_Core PPI (YoY) (Nov),-1.0
Previous_PPI (MoM) (Nov),Previous_PPI (YoY) (Nov),-1.0000000000000002
Previous_PPI (MoM) (Nov),Previous_PPI ex. Food/Energy/Transport (YoY) (Nov),-1.0000000000000002
Previous_PPI (MoM) (Oct),Forecast_Core PPI (MoM) (Oct),1.0000000000000013
Previous_PPI (MoM) (Oct),Forecast_Core PPI (YoY) (Oct),1.0000000000000013
Previous_PPI (MoM) (Oct),Forecast_Core Retail Sales (MoM) (Oct),-1.0000000000000013
Previous_PPI (MoM) (Oct),Forecast_NY Empire State Manufacturing Index (Nov),-0.9999999999999996
Previous_PPI (MoM) (Oct),Forecast_PPI (MoM) (Oct),1.0000000000000013
Previous_PPI (MoM) (Oct),Forecast_PPI (YoY) (Oct),1.0000000000000013
Previous_PPI (MoM) (Oct),Forecast_Retail Sales (MoM) (Oct),-1.0000000000000018
Previous_PPI (MoM) (Oct),Forecast_Retail Sales Ex Gas/Autos (MoM) (Oct),-1.0000000000000018
Previous_PPI (MoM) (Oct),Previous_Core PPI (MoM) (Oct),1.0000000000000018
Previous_PPI (MoM) (Oct),Previous_Core PPI (YoY) (Oct),1.0000000000000013
Previous_PPI (MoM) (Oct),Previous_Core Retail Sales (MoM) (Oct),1.000000000000003
Previous_PPI (MoM) (Oct),Previous_NY Empire State Manufacturing Index (Nov),-1.0000000000000013
Previous_PPI (MoM) (Oct),Previous_PPI (YoY) (Oct),1.0
Previous_PPI (MoM) (Oct),Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),1.0000000000000018
Previous_PPI (MoM) (Oct),Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),1.0000000000000018
Previous_PPI (MoM) (Oct),Previous_Retail Control (MoM) (Oct),1.0000000000000002
Previous_PPI (MoM) (Oct),Previous_Retail Sales (MoM) (Oct),1.0000000000000002
Previous_PPI (MoM) (Oct),Previous_Retail Sales (YoY) (Oct),1.000000000000001
Previous_PPI (MoM) (Oct),Previous_Retail Sales Ex Gas/Autos (MoM) (Oct),1.000000000000003
Previous_PPI (MoM) (Sep),Forecast_Core PPI (MoM) (Sep),-1.0
Previous_PPI (MoM) (Sep),Forecast_Core PPI (YoY) (Sep),-1.0000000000000002
Previous_PPI (MoM) (Sep),Forecast_PPI (MoM) (Sep),-1.0000000000000002
Previous_PPI (MoM) (Sep),Forecast_PPI (YoY) (Sep),-1.0000000000000004
Previous_PPI (MoM) (Sep),Forecast_PPI ex. Food/Energy/Transport (YoY) (Sep),1.0000000000000002
Previous_PPI (MoM) (Sep),Previous_Core PPI (MoM) (Sep),-1.0
Previous_PPI (MoM) (Sep),Previous_Core PPI (YoY) (Sep),-1.0000000000000002
Previous_PPI (MoM) (Sep),Previous_PPI (YoY) (Sep),-1.0000000000000002
Previous_PPI (MoM) (Sep),Previous_PPI ex. Food/Energy/Transport (YoY) (Sep),1.0000000000000002
Previous_PPI (YoY) (Apr),Forecast_Core PPI (MoM) (Apr),0.7072669594151698
Previous_PPI (YoY) (Apr),Forecast_Core PPI (YoY) (Apr),0.7072669594151709
Previous_PPI (YoY) (Apr),Forecast_PPI (MoM) (Apr),0.94872626669868
Previous_PPI (YoY) (Apr),Forecast_PPI (YoY) (Apr),0.7072669594151708
Previous_PPI (YoY) (Apr),Previous_Core PPI (YoY) (Apr),0.9805977570436549
Previous_PPI (YoY) (Apr),Previous_PPI ex. Food/Energy/Transport (YoY) (Apr),0.9999999999999993
Previous_PPI (YoY) (Aug),Forecast_Core Retail Sales (MoM) (Aug),1.0
Previous_PPI (YoY) (Aug),Forecast_PPI (MoM) (Aug),0.9999999999999992
Previous_PPI (YoY) (Aug),Forecast_PPI (YoY) (Aug),0.9999999999999998
Previous_PPI (YoY) (Aug),Forecast_Retail Sales (MoM) (Aug),1.0
Previous_PPI (YoY) (Aug),Forecast_Retail Sales Ex Gas/Autos (MoM) (Aug),-0.9999999999999992
Previous_PPI (YoY) (Aug),Previous_Core PPI (MoM) (Aug),-1.0
Previous_PPI (YoY) (Aug),Previous_Core PPI (YoY) (Aug),-1.0
Previous_PPI (YoY) (Aug),Previous_Core Retail Sales (MoM) (Aug),-1.0
Previous_PPI (YoY) (Aug),Previous_PPI (MoM) (Aug),0.9999999999999992
Previous_PPI (YoY) (Aug),Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),1.0
Previous_PPI (YoY) (Aug),Previous_Retail Control (MoM) (Aug),-0.9999999999999992
Previous_PPI (YoY) (Aug),Previous_Retail Sales (MoM) (Aug),1.0
Previous_PPI (YoY) (Aug),Previous_Retail Sales (YoY) (Aug),-0.9999999999999973
Previous_PPI (YoY) (Aug),Previous_Retail Sales Ex Gas/Autos (MoM) (Aug),-0.9999999999999997
Previous_PPI (YoY) (Dec),Forecast_Core PPI (YoY) (Dec),0.7999543497546895
Previous_PPI (YoY) (Dec),Forecast_Core Retail Sales (MoM) (Dec),0.9460039525149819
Previous_PPI (YoY) (Dec),Forecast_PPI (MoM) (Dec),0.7999543497546888
Previous_PPI (YoY) (Dec),Forecast_PPI (YoY) (Dec),0.7999543497546879
Previous_PPI (YoY) (Dec),Forecast_Retail Control (MoM) (Dec),0.983872506738313
Previous_PPI (YoY) (Dec),Forecast_Retail Sales (MoM) (Dec),0.8186625301163418
Previous_PPI (YoY) (Dec),Previous_Core PPI (MoM) (Dec),0.983872506738313
Previous_PPI (YoY) (Dec),Previous_Core PPI (YoY) (Dec),0.8968621761478311
Previous_PPI (YoY) (Dec),Previous_Core Retail Sales (MoM) (Dec),0.9134954242759201
Previous_PPI (YoY) (Dec),Previous_PPI (MoM) (Dec),0.983872506738312
Previous_PPI (YoY) (Dec),Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),0.9600213133818086
Previous_PPI (YoY) (Dec),Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),0.9899538516247137
Previous_PPI (YoY) (Dec),Previous_Retail Control (MoM) (Dec),0.8436827230756552
Previous_PPI (YoY) (Dec),Previous_Retail Sales Ex Gas/Autos (MoM) (Dec),0.983872506738313
Previous_PPI (YoY) (Feb),Forecast_Core PPI (MoM) (Feb),0.9678419414312854
Previous_PPI (YoY) (Feb),Forecast_Core PPI (YoY) (Feb),0.930546152133697
Previous_PPI (YoY) (Feb),Forecast_PPI (MoM) (Feb),0.9896362410547461
Previous_PPI (YoY) (Feb),Forecast_PPI (YoY) (Feb),0.9982464626561702
Previous_PPI (YoY) (Feb),Forecast_Retail Control (MoM) (Feb),-0.8779453303745539
Previous_PPI (YoY) (Feb),Previous_Core PPI (YoY) (Feb),0.8779453303745499
Previous_PPI (YoY) (Feb),Previous_Core Retail Sales (MoM) (Feb),0.9964058340397469
Previous_PPI (YoY) (Feb),Previous_PPI (MoM) (Feb),0.9896362410547461
Previous_PPI (YoY) (Feb),Previous_Retail Control (MoM) (Feb),0.9447037251526019
Previous_PPI (YoY) (Feb),Previous_Retail Sales (MoM) (Feb),0.9983099997204987
Previous_PPI (YoY) (Feb),Previous_Retail Sales (YoY) (Feb),0.9976750996157283
Previous_PPI (YoY) (Feb),Previous_Retail Sales Ex Gas/Autos (MoM) (Feb),0.9922014329232465
Previous_PPI (YoY) (Jan),Forecast_Core PPI (YoY) (Jan),-0.8881443993319071
Previous_PPI (YoY) (Jan),Forecast_PPI (MoM) (Jan),-0.9246316441256165
Previous_PPI (YoY) (Jan),Forecast_PPI (YoY) (Jan),-0.9647445618095988
Previous_PPI (YoY) (Jan),Forecast_Philadelphia Fed Manufacturing Index (Feb),0.7729464427739339
Previous_PPI (YoY) (Jan),Previous_PPI (MoM) (Jan),-0.975703698633349
Previous_PPI (YoY) (Jan),Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),-0.8319342644538137
Previous_PPI (YoY) (Jan),Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),0.9805772613871185
Previous_PPI (YoY) (Jul),Forecast_Core PPI (MoM) (Jul),0.9999999999999993
Previous_PPI (YoY) (Jul),Forecast_Core PPI (YoY) (Jul),0.9999999999999992
Previous_PPI (YoY) (Jul),Forecast_PPI (MoM) (Jul),0.9999999999999993
Previous_PPI (YoY) (Jul),Forecast_PPI (YoY) (Jul),0.9999999999999992
Previous_PPI (YoY) (Jul),Forecast_PPI ex. Food/Energy/Transport (MoM) (Jul),0.9999999999999992
Previous_PPI (YoY) (Jul),Previous_Core PPI (MoM) (Jul),0.9999999999999992
Previous_PPI (YoY) (Jul),Previous_PPI (MoM) (Jul),0.9999999999999999
Previous_PPI (YoY) (Jul),Previous_PPI ex. Food/Energy/Transport (MoM) (Jul),0.9999999999999992
Previous_PPI (YoY) (Jun),Forecast_Core PPI (MoM) (Jun),1.0
Previous_PPI (YoY) (Jun),Forecast_Core PPI (YoY) (Jun),0.9999999999999998
Previous_PPI (YoY) (Jun),Forecast_PPI (MoM) (Jun),1.0
Previous_PPI (YoY) (Jun),Forecast_PPI (YoY) (Jun),0.9999999999999989
Previous_PPI (YoY) (Jun),Previous_Core PPI (YoY) (Jun),0.9999999999999998
Previous_PPI (YoY) (Jun),Previous_PPI (MoM) (Jun),-0.9999999999999986
Previous_PPI (YoY) (Jun),Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),-1.0
Previous_PPI (YoY) (Jun),Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),1.0
Previous_PPI (YoY) (Mar),Forecast_Core PPI (MoM) (Mar),0.9751377920727878
Previous_PPI (YoY) (Mar),Forecast_PPI (MoM) (Mar),0.925434644794278
Previous_PPI (YoY) (Mar),Forecast_PPI (YoY) (Mar),0.8549975730982506
Previous_PPI (YoY) (Mar),Forecast_PPI ex. Food/Energy/Transport (YoY) (Mar),-0.9751377920727894
